Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,404,Kenya,5424,Yield/Carcass Weight,21114,"Meat of rabbits and hares, fresh or chilled",2020,2020,0.1g/An,11999,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2015,2015,tonnes,2242,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2016,2016,tonnes,1525,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2017,2017,tonnes,1024,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2018,2018,tonnes,372,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2019,2019,tonnes,874,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21114,"Meat of rabbits and hares, fresh or chilled",2020,2020,tonnes,2569,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5321,Producing Animals/Slaughtered,21114,"Meat of rabbits and hares, fresh or chilled",2015,2015,1000 Head,1868,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5321,Producing Animals/Slaughtered,21114,"Meat of rabbits and hares, fresh or chilled",2016,2016,1000 Head,1271,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5321,Producing Animals/Slaughtered,21114,"Meat of rabbits and hares, fresh or chilled",2017,2017,1000 Head,853,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5321,Producing Animals/Slaughtered,21114,"Meat of rabbits and hares, fresh or chilled",2018,2018,1000 Head,310,A,Official figure
QCL,Crops and livestock products,404,Kenya,5321,Producing Animals/Slaughtered,21114,"Meat of rabbits and hares, fresh or chilled",2019,2019,1000 Head,729,A,Official figure
QCL,Crops and livestock products,404,Kenya,5321,Producing Animals/Slaughtered,21114,"Meat of rabbits and hares, fresh or chilled",2020,2020,1000 Head,2141,A,Official figure
QCL,Crops and livestock products,404,Kenya,5417,Yield/Carcass Weight,21115,"Meat of sheep, fresh or chilled",2015,2015,hg/An,130,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5417,Yield/Carcass Weight,21115,"Meat of sheep, fresh or chilled",2016,2016,hg/An,97,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5417,Yield/Carcass Weight,21115,"Meat of sheep, fresh or chilled",2017,2017,hg/An,60,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5417,Yield/Carcass Weight,21115,"Meat of sheep, fresh or chilled",2018,2018,hg/An,70,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5417,Yield/Carcass Weight,21115,"Meat of sheep, fresh or chilled",2019,2019,hg/An,128,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5417,Yield/Carcass Weight,21115,"Meat of sheep, fresh or chilled",2020,2020,hg/An,150,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,21115,"Meat of sheep, fresh or chilled",2015,2015,tonnes,29843,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21115,"Meat of sheep, fresh or chilled",2016,2016,tonnes,27900,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,21115,"Meat of sheep, fresh or chilled",2017,2017,tonnes,17766,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,21115,"Meat of sheep, fresh or chilled",2018,2018,tonnes,25271,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,21115,"Meat of sheep, fresh or chilled",2019,2019,tonnes,50811,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,21115,"Meat of sheep, fresh or chilled",2020,2020,tonnes,79679,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21115,"Meat of sheep, fresh or chilled",2015,2015,Head,2296291,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21115,"Meat of sheep, fresh or chilled",2016,2016,Head,2877070,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21115,"Meat of sheep, fresh or chilled",2017,2017,Head,2961000,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21115,"Meat of sheep, fresh or chilled",2018,2018,Head,3586656,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21115,"Meat of sheep, fresh or chilled",2019,2019,Head,3955941,A,Official figure
QCL,Crops and livestock products,404,Kenya,5320,Producing Animals/Slaughtered,21115,"Meat of sheep, fresh or chilled",2020,2020,Head,5311955,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,118,Millet,2015,2015,ha,90263,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,118,Millet,2016,2016,ha,88368,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,118,Millet,2017,2017,ha,126313,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,118,Millet,2018,2018,ha,115200,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,118,Millet,2019,2019,ha,145601,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,118,Millet,2020,2020,ha,118411,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,118,Millet,2015,2015,hg/ha,10968,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,118,Millet,2016,2016,hg/ha,6111,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,118,Millet,2017,2017,hg/ha,4275,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,118,Millet,2018,2018,hg/ha,6250,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,118,Millet,2019,2019,hg/ha,9272,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,118,Millet,2020,2020,hg/ha,12921,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,118,Millet,2015,2015,tonnes,99000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,118,Millet,2016,2016,tonnes,54000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,118,Millet,2017,2017,tonnes,54000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,118,Millet,2018,2018,tonnes,72000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,118,Millet,2019,2019,tonnes,135000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,118,Millet,2020,2020,tonnes,153000,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,23540,Molasses,2015,2015,tonnes,245000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,23540,Molasses,2016,2016,tonnes,200000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,23540,Molasses,2017,2017,tonnes,290000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,23540,Molasses,2018,2018,tonnes,340000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5510,Production,23540,Molasses,2019,2019,tonnes,340000,T,Unofficial figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1270,Mushrooms and truffles,2015,2015,ha,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1270,Mushrooms and truffles,2016,2016,ha,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1270,Mushrooms and truffles,2017,2017,ha,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1270,Mushrooms and truffles,2018,2018,ha,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1270,Mushrooms and truffles,2019,2019,ha,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1270,Mushrooms and truffles,2020,2020,ha,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1270,Mushrooms and truffles,2015,2015,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1270,Mushrooms and truffles,2016,2016,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1270,Mushrooms and truffles,2017,2017,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1270,Mushrooms and truffles,2018,2018,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1270,Mushrooms and truffles,2019,2019,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,1270,Mushrooms and truffles,2020,2020,tonnes,,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,404,Kenya,5510,Production,2910,Natural honey,2015,2015,tonnes,34759,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2910,Natural honey,2016,2016,tonnes,25573,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2910,Natural honey,2017,2017,tonnes,18089,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2910,Natural honey,2018,2018,tonnes,25574,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2910,Natural honey,2019,2019,tonnes,13877,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,2910,Natural honey,2020,2020,tonnes,17801,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1653,"Nutmeg, mace, cardamoms, raw",2015,2015,ha,98,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1653,"Nutmeg, mace, cardamoms, raw",2016,2016,ha,90,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1653,"Nutmeg, mace, cardamoms, raw",2017,2017,ha,93,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1653,"Nutmeg, mace, cardamoms, raw",2018,2018,ha,94,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1653,"Nutmeg, mace, cardamoms, raw",2019,2019,ha,93,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1653,"Nutmeg, mace, cardamoms, raw",2020,2020,ha,92,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1653,"Nutmeg, mace, cardamoms, raw",2015,2015,hg/ha,6224,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1653,"Nutmeg, mace, cardamoms, raw",2016,2016,hg/ha,6222,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1653,"Nutmeg, mace, cardamoms, raw",2017,2017,hg/ha,6237,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1653,"Nutmeg, mace, cardamoms, raw",2018,2018,hg/ha,6170,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1653,"Nutmeg, mace, cardamoms, raw",2019,2019,hg/ha,6129,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1653,"Nutmeg, mace, cardamoms, raw",2020,2020,hg/ha,6304,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1653,"Nutmeg, mace, cardamoms, raw",2015,2015,tonnes,61,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1653,"Nutmeg, mace, cardamoms, raw",2016,2016,tonnes,56,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1653,"Nutmeg, mace, cardamoms, raw",2017,2017,tonnes,58,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1653,"Nutmeg, mace, cardamoms, raw",2018,2018,tonnes,58,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1653,"Nutmeg, mace, cardamoms, raw",2019,2019,tonnes,57,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1653,"Nutmeg, mace, cardamoms, raw",2020,2020,tonnes,58,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,117,Oats,2015,2015,ha,3780,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,117,Oats,2016,2016,ha,3742,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,117,Oats,2017,2017,ha,3893,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,117,Oats,2018,2018,ha,3946,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,117,Oats,2019,2019,ha,3982,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,117,Oats,2020,2020,ha,4018,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5419,Yield,117,Oats,2015,2015,hg/ha,9561,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,117,Oats,2016,2016,hg/ha,10187,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,117,Oats,2017,2017,hg/ha,9471,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,117,Oats,2018,2018,hg/ha,9437,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,117,Oats,2019,2019,hg/ha,9382,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,117,Oats,2020,2020,hg/ha,9331,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,117,Oats,2015,2015,tonnes,3614,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,117,Oats,2016,2016,tonnes,3812,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,117,Oats,2017,2017,tonnes,3687,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,117,Oats,2018,2018,tonnes,3724,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,117,Oats,2019,2019,tonnes,3736,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,117,Oats,2020,2020,tonnes,3749,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21691.12,Oil of linseed,2015,2015,tonnes,383,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21691.12,Oil of linseed,2016,2016,tonnes,286,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21691.12,Oil of linseed,2017,2017,tonnes,284,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21691.12,Oil of linseed,2018,2018,tonnes,285,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21691.12,Oil of linseed,2019,2019,tonnes,285,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21691.02,Oil of maize,2015,2015,tonnes,17591,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21691.02,Oil of maize,2016,2016,tonnes,17169,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21691.02,Oil of maize,2017,2017,tonnes,16288,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21691.02,Oil of maize,2018,2018,tonnes,16994,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,21691.02,Oil of maize,2019,2019,tonnes,16521,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1239.01,Okra,2015,2015,ha,412,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1239.01,Okra,2016,2016,ha,516,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1239.01,Okra,2017,2017,ha,1043,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1239.01,Okra,2018,2018,ha,2280,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1239.01,Okra,2019,2019,ha,1287,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1239.01,Okra,2020,2020,ha,1774,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1239.01,Okra,2015,2015,hg/ha,173665,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1239.01,Okra,2016,2016,hg/ha,76376,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1239.01,Okra,2017,2017,hg/ha,93605,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1239.01,Okra,2018,2018,hg/ha,47680,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1239.01,Okra,2019,2019,hg/ha,98151,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1239.01,Okra,2020,2020,hg/ha,85147,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1239.01,Okra,2015,2015,tonnes,7155,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1239.01,Okra,2016,2016,tonnes,3941,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1239.01,Okra,2017,2017,tonnes,9763,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1239.01,Okra,2018,2018,tonnes,10871,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1239.01,Okra,2019,2019,tonnes,12632,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1239.01,Okra,2020,2020,tonnes,15105,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,2015,ha,6638,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,2016,ha,4593,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,2017,ha,2410,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,2018,ha,3417,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,2019,ha,9130,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,2020,ha,11011,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,2015,hg/ha,120530,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,2016,hg/ha,113257,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,2017,hg/ha,79718,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,2018,hg/ha,102268,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,2019,hg/ha,127639,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,2020,hg/ha,178882,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2015,2015,tonnes,80008,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2016,2016,tonnes,52019,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2017,2017,tonnes,19212,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2018,2018,tonnes,34945,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2019,2019,tonnes,116534,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,2020,tonnes,196967,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1323,Oranges,2015,2015,ha,7062,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1323,Oranges,2016,2016,ha,7268,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1323,Oranges,2017,2017,ha,7661,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1323,Oranges,2018,2018,ha,7189,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1323,Oranges,2019,2019,ha,8857,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1323,Oranges,2020,2020,ha,12604,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1323,Oranges,2015,2015,hg/ha,151686,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1323,Oranges,2016,2016,hg/ha,117272,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1323,Oranges,2017,2017,hg/ha,94553,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1323,Oranges,2018,2018,hg/ha,99620,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1323,Oranges,2019,2019,hg/ha,82968,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1323,Oranges,2020,2020,hg/ha,115396,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,2015,2015,tonnes,107121,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,2016,2016,tonnes,85233,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,2017,2017,tonnes,72437,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,2018,2018,tonnes,71617,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,2019,2019,tonnes,73485,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1323,Oranges,2020,2020,tonnes,145445,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1241.9,"Other beans, green",2015,2015,ha,3753,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1241.9,"Other beans, green",2016,2016,ha,4052,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1241.9,"Other beans, green",2017,2017,ha,3970,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1241.9,"Other beans, green",2018,2018,ha,3925,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1241.9,"Other beans, green",2019,2019,ha,3982,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1241.9,"Other beans, green",2020,2020,ha,3959,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1241.9,"Other beans, green",2015,2015,hg/ha,120346,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1241.9,"Other beans, green",2016,2016,hg/ha,110390,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1241.9,"Other beans, green",2017,2017,hg/ha,104793,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1241.9,"Other beans, green",2018,2018,hg/ha,111676,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1241.9,"Other beans, green",2019,2019,hg/ha,108963,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1241.9,"Other beans, green",2020,2020,hg/ha,108464,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1241.9,"Other beans, green",2015,2015,tonnes,45166,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1241.9,"Other beans, green",2016,2016,tonnes,44730,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1241.9,"Other beans, green",2017,2017,tonnes,41603,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1241.9,"Other beans, green",2018,2018,tonnes,43833,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1241.9,"Other beans, green",2019,2019,tonnes,43389,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1241.9,"Other beans, green",2020,2020,tonnes,42941,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2015,2015,ha,212,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2016,2016,ha,213,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2017,2017,ha,217,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2018,2018,ha,217,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2019,2019,ha,219,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2020,2020,ha,221,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2015,2015,hg/ha,28632,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2016,2016,hg/ha,28545,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2017,2017,hg/ha,28157,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2018,2018,hg/ha,28203,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2019,2019,hg/ha,28082,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2020,2020,hg/ha,27919,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2015,2015,tonnes,607,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2016,2016,tonnes,608,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2017,2017,tonnes,611,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2018,2018,tonnes,612,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2019,2019,tonnes,615,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2020,2020,tonnes,617,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1329,"Other citrus fruit, n.e.c.",2015,2015,ha,13072,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1329,"Other citrus fruit, n.e.c.",2016,2016,ha,13415,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1329,"Other citrus fruit, n.e.c.",2017,2017,ha,13303,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1329,"Other citrus fruit, n.e.c.",2018,2018,ha,13263,E,Estimated value
